fpr,tpr,threshold
0.12392726505346088,0.9387755102040817,0.011668887940754295
0.12396243669105234,0.9387755102040817,0.011668865938267912
0.12406795160382668,0.9387755102040817,0.011668139964787442
0.12410312324141812,0.9387755102040817,0.01166778805349235
0.12420863815419246,0.9387755102040817,0.011666652432435603
0.1242438097917839,0.9387755102040817,0.011666644683716643
0.1243844963421497,0.9387755102040817,0.01166587540222609
0.12445483961733259,0.9387755102040817,0.011665501836621964
0.1245427687113112,0.9387755102040817,0.011664226761943468
0.1246131119864941,0.9387755102040817,0.011664117933123575
0.12470104108047271,0.9387755102040817,0.011663612889429829
0.12475379853685988,0.9387755102040817,0.011662844540510144
0.12494724254361284,0.9387755102040817,0.011658543563294377
0.125,0.9387755102040817,0.011658283222870854
0.12709271243669104,0.9387755102040817,0.011546020082422004
0.1271278840742825,0.9387755102040817,0.011544897461639392
0.12756752954417558,0.9387755102040817,0.011341077234482223
0.12760270118176703,0.9387755102040817,0.011340631831323602
0.12893922341024197,0.9387755102040817,0.011116133015995842
0.12897439504783342,0.9387755102040817,0.011115878989678715
0.12906232414181204,0.9387755102040817,0.011115041029816575
0.1290974957794035,0.9387755102040817,0.011114999667811739
0.1291854248733821,0.9387755102040817,0.011114530696149351
0.12922059651097356,0.9387755102040817,0.011114477165625539
0.12927335396736073,0.9387755102040817,0.011114276669832225
0.12930852560495218,0.9387755102040817,0.011114178967402561
0.1293261114237479,0.9387755102040817,0.011113944481571368
0.12939645469893077,0.9387755102040817,0.011113905400599502
0.12944921215531796,0.9387755102040817,0.011113631833796444
0.12948438379290939,0.9387755102040817,0.011113573212338645
0.12958989870568374,0.9387755102040817,0.011113241024077786
0.1296250703432752,0.9387755102040817,0.011113182402619989
0.12983610016882385,0.9387755102040817,0.011112811133387265
0.1298712718064153,0.9387755102040817,0.011112791592901333
0.13043401800787846,0.9387755102040817,0.011110270870216
0.13046918964546989,0.9387755102040817,0.011110193087674167
0.1306274620146314,0.9387755102040817,0.011109782358067682
0.13066263365222286,0.9387755102040817,0.011109743277095815
0.1310671074845245,0.9387755102040817,0.011107711066558803
0.13110227912211592,0.9387755102040817,0.01110769152607287
0.13871693866066404,0.9387755102040817,0.010003894792093473
0.1387521102982555,0.9387755102040817,0.010003888556700629
0.1389807259425999,0.9387755102040817,0.010000179820503604
0.1451533483398987,0.9387755102040817,0.01
0.14524127743387732,0.9387755102040817,0.009998373551785187
0.14527644907146878,0.9387755102040817,0.009998299977723847
0.14789673607203152,0.9387755102040817,0.009523809523809525
0.14794949352841869,0.9387755102040817,0.009523798756548886
0.14916291502532358,0.9387755102040817,0.009399634663558932
0.14916291502532358,0.9489795918367347,0.009378085801048132
0.14919808666291504,0.9489795918367347,0.00934297288553335
0.1492508441193022,0.9489795918367347,0.00933954224494765
0.14928601575689365,0.9489795918367347,0.009338490054810657
0.14933877321328082,0.9489795918367347,0.00933776021080369
0.14937394485087227,0.9489795918367347,0.009337661942205576
0.1494970455824423,0.9489795918367347,0.00933674921719328
0.14953221722003376,0.9489795918367347,0.009336496388844958
0.1496377321328081,0.9489795918367347,0.009335751764024907
0.14969048958919529,0.9489795918367347,0.009335667449392333
0.1497256612267867,0.9489795918367347,0.009335470701417648
0.14976083286437816,0.9489795918367347,0.009335400429590412
0.14983117613956107,0.9489795918367347,0.009335133374115507
0.1498663477771525,0.9489795918367347,0.009335105260937435
0.15027082160945412,0.9489795918367347,0.00933344588336534
0.15030599324704558,0.9489795918367347,0.009333389609141067
0.15035875070343274,0.9489795918367347,0.009333375540337585
0.1504818514350028,0.9489795918367347,0.009332643826155071
0.15058736634777714,0.9489795918367347,0.009332432705004352
0.15064012380416433,0.9489795918367347,0.009332265783680302
0.15067529544175576,0.9489795918367347,0.009332235638492498
0.1506928812605515,0.9489795918367347,0.009332038552566457
0.15076322453573437,0.9489795918367347,0.00933189776501717
0.15078081035453011,0.9489795918367347,0.009331700645802986
0.15081598199212154,0.9489795918367347,0.009331672484329843
0.1509214969048959,0.9489795918367347,0.009331052831622957
0.15095666854248735,0.9489795918367347,0.009330883802122927
0.15099184018007877,0.9489795918367347,0.009330813368950707
0.15102701181767023,0.9489795918367347,0.009330686582993691
0.15111494091164884,0.9489795918367347,0.009330306176924385
0.1511501125492403,0.9489795918367347,0.009330235723420982
0.15122045582442317,0.9489795918367347,0.00932992643742565
0.15129079909960608,0.9489795918367347,0.009328995335713597
0.15171285875070342,0.9489795918367347,0.009167408521104935
0.15174803038829487,0.9489795918367347,0.009165743265030927
0.1528911086100169,0.9489795918367347,0.008895715198359277
0.15292628024760832,0.9489795918367347,0.008895630356535707
0.15297903770399549,0.9489795918367347,0.008895044141957723
0.15303179516038268,0.9489795918367347,0.008894907358556192
0.1530669667979741,0.9489795918367347,0.00889488781807026
0.1531197242543613,0.9489795918367347,0.008894692413210932
0.153137310073157,0.9489795918367347,0.00889453608932347
0.15319006752954417,0.9489795918367347,0.008894516548837536
0.1532076533483399,0.9489795918367347,0.008894497008351604
0.15324282498593134,0.9489795918367347,0.008894164820090747
0.15326041080472708,0.9489795918367347,0.008894028036689216
