precision,recall,threshold
0.00415150866680933,0.9897959183673469,0.0016714415433340228
0.004152575024615779,0.9897959183673469,0.0016714635684842083
0.004153108408974139,0.9897959183673469,0.0016714855938282525
0.004154353505503448,0.9897959183673469,0.0016716177499636919
0.004155065324480617,0.9897959183673469,0.0016716618035598233
0.00415613351043318,0.9897959183673469,0.0016718380256998207
0.004156667809393212,0.9897959183673469,0.0016719041122016344
0.004156845939575745,0.9897959183673469,0.0016720142602495542
0.00415773681954565,0.9897959183673469,0.0016721464443065334
0.004157915041364825,0.9897959183673469,0.0016722786353452793
0.004158093278463649,0.9897959183673469,0.001672366766583476
0.004158806379694735,0.9897959183673469,0.0016726091434910069
0.0041589846932212834,0.9897959183673469,0.001672983772155725
0.004159163022039276,0.9897959183673469,0.0016730058108821977
0.004159519725557462,0.9897959183673469,0.0016730278498027077
0.004160054895569756,0.9897959183673469,0.0016732041681524626
0.004160411752090929,0.9897959183673469,0.0016734245835552952
0.004160768669840861,0.9897959183673469,0.0016736009298516726
0.004160947151681537,0.9897959183673469,0.0016737993342843557
0.0041611256488353135,0.9897959183673469,0.001673821380191937
0.004163090128755364,0.9897959183673469,0.0016742623391148511
0.00416344750622371,0.9897959183673469,0.001674460795969951
0.004163804945054945,0.9897959183673469,0.0016744828477026296
0.004164162445264875,0.9897959183673469,0.001674725429580504
0.004164341218391792,0.9897959183673469,0.0016747474836438687
0.004164520006869311,0.9897959183673469,0.0016759386915800028
0.004165235314324974,0.9897959183673469,0.0016764020921620278
0.00416559306020785,0.9897959183673469,0.001814259829158158
0.004165950867548531,0.9897959183673469,0.0018966296195897718
0.004166487693827585,0.9897959183673469,0.0018981344338951623
0.004166666666666667,0.9897959183673469,0.001899059082079878
0.004166845654882082,0.9897959183673469,0.0018991881186295851
0.004167024658475814,0.9897959183673469,0.0018999193991849524
0.004167203677449843,0.9897959183673469,0.0019000269509743366
0.004167561761546724,0.9897959183673469,0.0019001775280165323
0.004167740826673541,0.9897959183673469,0.001900500210932321
0.004167919907188587,0.9897959183673469,0.001900521723991017
0.00416845724108294,0.9897959183673469,0.0019005432371577565
0.004168636383170742,0.9897959183673469,0.0019008659476246078
0.004168815540656696,0.9897959183673469,0.0019009089775237542
0.004169173901830998,0.9897959183673469,0.0019010165541626489
0.004169711559128229,0.9897959183673469,0.0019011241335030959
0.004170070074373415,0.9897959183673469,0.0019013177831241387
0.004170249355116079,0.9897959183673469,0.0019024152963466228
0.004170787289848218,0.9897959183673469,0.00190245834181023
0.004171145990109654,0.9897959183673469,0.0019025013877063035
0.004171504752075001,0.9897959183673469,0.0019025659573613032
